id,text,retweet_count,favorite_count,lang,username,location,description,followers_count,friends_count,label
489802446001434625,Latest so far on shot down Malaysia Airlines plane MH17,145,29,en,DailyMirror,UK,"The official Mirror Twitter account 
(Daily Mirror, Sunday Mirror & Mirror Online)
🗞️ - real news in real time
@MirrorBreaking_ for breaking news 🚨",1337995,4126,1
357300409292959744,LETS START BY BOYCOTTING KOCH INDUSTIERS THEY PAID FOR GEORGE ZIMMERMAN LEGAL FEES JusticeForTrayvon JurorB37,121,32,en,burg21,,You can tell more about a person by what they say about others than you can by what others say about them. #bidenharris2020 #kamalaharris,531,625,1
1244519381243052032,Can eating garlic help prevent infection with the new coronavirus Garlic is a healthy food that may have some anti,3,5,en,social_rural,,SWARDS for Socio & Economic Causes and Helping Homeless,8,6,0
356268980211687424,Obama Files Federal Charges Against George Zimmerman Following Acquittal in Shooting Murder of Trayvon Martin,107,13,en,Ankh_Her,"North Carolina, USA",𓂀 𝙼𝚞𝚜𝚒𝚌 𝚂𝚗𝚘𝚋 • Lover • Artist • 𝙶𝚘𝚍𝚍𝚎𝚜𝚜 𝙲𝚘𝚎𝚡𝚜𝚒𝚜𝚝𝚒𝚗𝚐 𝙾𝚗 𝙴𝚊𝚛𝚝𝚑 • #NCAT #BlackTech #Biotech  💙💛,3834,2450,1
1247899324777811973,DelboyMk3 latimeralder Cold weather and snow CANNOT kill the new coronavirus google can covid19 survuve in a fr,0,0,en,nospin_43,gwent wales,"Pro Brexit, Anti devolution, anti WM enforced education, keen F1, footy & Wales rugby, photography. love dogs
#NDNP No Deal No Problem",1105,894,0
1260549493696708608,TheOfficialSBI Sir please let me know when we can expect SBI clerk prelims exam result,0,1,en,GopalSh98142387,,Proudfull Citizen Of India.,1,9,0
1263498374629728257,JMBorchardt paikman8 jackwindsor RandyLudlow laurahancock What is the latest on the serology antibody testing,0,0,en,MotleySlate,3rd 🪨 from ☀️,𝙸𝚗𝚍𝚎𝚙𝚎𝚗𝚍𝚎𝚗𝚝 𝚝𝚑𝚒𝚗𝚔𝚎𝚛,174,546,0
1244594250374922241,Nyt tuli kova tietoisku WHOlta Facebookiin FACT Drinking alcohol DOES NOT protect you against COVID19 and can,0,13,en,MattiValkeisaho,"Tampere, Finland","Ikiteekkari, ex-taksikuski ja lääketieteen lisensiaatti. Harrastuksia kuntoilu, lautailu, moottoripyöräily, laskuvarjohyppy, ammunta, drone, lukeminen, kuvaus..",689,1649,0
553558982476828674,On Israeli TV an Israeli woman speaks of her nephewa mother with 6 month old baby held hostage in the supermarket in Paris JeSuisJuif,89,23,en,AvitalLeibovich,Israel,"Director of AJC Israel Office.Former IDF Spokesperson ,Social and International Media expert,unofficial diplomat, served 22 yrs, Lt Col (res.).",36071,1825,0
613425834301485056,Police bought DylannRoof food from BurgerKing after he was arrested for church shooting,90,28,en,TheRoot,"New York, NY",The Root is a digital magazine that provides thought-provoking commentary and news from a variety of black perspectives.,633308,14030,1
1276516704957468681,patbell3 BorisJohnson pritipatel No It means she is free of the machine Boris is just the clown England pus,0,0,en,CACuriousThing1,"Dumfries, Scotland",C A Curious Things is a place to come and see Curious Things and find out where to buy them.   The site is run by a Historian who sources objects of interest.,210,969,0
1238365204880273408,Q How should I greet another person to avoid catching the new coronavirus KnowtheFacts COVID19,18,40,en,WHOLebanon,"Beirut, Lebanon ",Official Twitter account of the World Health Organization Lebanon Office. For info on the coronavirus https://t.co/AjEQifSgjp…,20913,209,0
614628136634949632,The WhiteHouse is lit up in a Rainbow LoveWins,199,249,en,FashionweekNYC,Changing the World of Fashion,Your Content Destination across the world of Culture and Fashion. Covering the Runways during Fashion week! Changing your world one Tweet at a Time! #NYFW,532421,15063,0
1245385607536242690,910 Are antibiotics effective in preventing and treating the new coronavirus,0,0,en,MannyDestura,"California, USA","Love sports: NBA, Tennis, Golf.",1021,324,0
1222511369758498819,Q Are there any specific medicines to prevent or treat the new coronavirus A To date there is no specific medi,64,68,en,WHOPhilippines,"Manila, Philippines",We work closely with @DOHgovph towards #HealthForAll in the Philippines 🇵🇭,95821,502,0
1248657620459646977,JoeBiden What is COVID19 I can t remember can someone remind me,0,1,en,JoeExoticBiden,,I am the love child of Joe Exotic & Joe Biden,0,6,0
407229989902225408,His movies brought thrills and laughter to millions Cant believe he died in car crash RIP Paul Walker,199,264,en,ComedyOnIy,,Retweet & Follow us if you like our tweets.♔ I follow some people back! ✌ Role-Playing/Parody Account. Creator: @itsdamnwes,332254,221338,0
1236492307790102528,For anyone tired of hearing people saying COVID19 is just like the flu or is not as lethal as the flu send t,3,10,en,JonVirtes,"San Diego, CA","Social Media & Digital Marketing Strategist, Love Games, VR/AR, Music, Culture, Tech & Animals. Previously at Flipboard, Activision, Pandemic Studios #Resist",2976,4893,1
676067381299576832,72 DHS Employees on Terrorist Watch List Washington Free Beacon,191,108,en,IngrahamAngle,DC,"Mom, author, host, The Ingraham Angle, 10p ET @FoxNews. Retweets do not = Endorsements",4088722,430,1
1243627724742242308,Myths about COVID19 Only older adults are infected Children cannot catch COVID19 COVID19 is just like the flu E,2,16,en,maDube_,Mutare Zimbabwe,"Unite, Resist, Defy and Uprise.",107963,18005,1
1249934646131011584,Just a FYI for some people 5G mobile networks DO NOT spread COVID19 Viruses cannot travel on radio wavesmobile n,1,1,en,bionic_beast06,"Florida, USA",,7,119,0
1277654085601198081,gummibear737 RhonaRedtail Where are you located Again you are not using the medical stats you keep saying I th,0,0,en,Karlas2cents,"New York, NY","Live, LOVE, Laugh and always Carpe Diem!!!
Lover of words and facts 🍏🍎, because both are so necessary...",1340,1765,0
1241420062008979465,cure for COVID19 However there are several ongoing clinical trials that include both western and traditional med,0,0,en,SyedNijadAli,Pakistan,Pakistan Khyber Pakhtun khuwa | ERP AX 2012 R2 | ERP GP|Dual Citizen| Social Madia | Fight For Rights | Empathetic| Compassionate | Spontaneous | Extraversion |,1994,4466,0
1253115854478290951,realDonaldTrump SpeakerPelosi We spent billions of dollars in trillions of dollars for how much hardworking,0,0,en,Matt86222207,Chilling with  santa claus ,,237,162,0
1252280662154977283,brainwarrior An economic crash is a price worth paying if it means it finally raises class consciousness Not on,0,0,en,Kikasitsu,The Infinite Void,Pronouns: Villainous/Prick. Former Criminal Mastermind; now reformed. The GREATEST of All-Time. FEAR ME! (*Evil Japanese Table Laugh.*) #abolishNATO,604,1044,0
407159686786732032,Paul Walkers Fast and the Furious costars and more react to the actors tragic death,96,142,en,usweekly,,"Your trusted source for the latest celebrity news, photos, videos and more!",2133691,1156,0
1250477714416586756,Hillarymoro What are the symptoms of COVID19 by the way,0,0,en,LukoyeAtwoli,"Nairobi, Kenya","Dean @AKUMCEA | Psychiatry Prof| Global Public Intellectual| President-Elect #AfCNP| Chair, Mathari National Hospital Board| Here to change the world.",37018,1410,0
1237088878378573824,RANegm Kassebohmer1 Encscribbles AtlantisThief betablogr Dort unter Should I worry,0,0,en,Ericflashlight,,"Irgendwas mit Informatik 💻 und BWL 📈. Sauerteig  Bezwinger 🍞, Fotoknipser 📷, Saitenquäler 🎸 oder quälen die mich 🤷‍♂️. (er/he)",254,839,0
1249967838124814337,Coronavirus disease COVID19 advice for the public Myth buster 5G mobile networks DO NOT spread COVID19,4,7,en,Angelfoundatn,Mukurdi Benue state,An NGO with United Nations ECOSOC status since 2020 Observer status to the United Nations Framework Convention on climate change (UNFCCC),700,980,0
1224778537758052355,Q Can the 2019nCoV be transmitted from person to person A,148,212,en,WHO,"Geneva, Switzerland","We are the #UnitedNations’ health agency - #HealthForAll.
▶️ Always check our latest tweets on #COVID19 for updated advice/information.",11131418,1752,0
1278459239565049862,In the race to stop the spread of COVID19 some are wondering if HerdImmunity is the answer But what is that exactly,0,2,en,SpectrumNews1WI,"Milwaukee, WI",24/7 local news channel committed to serving communities in Wisconsin.,2936,463,0
1237169826919055361,I don t understand how people can think COVID19 is just like the fluit is a mutation that is only 3 months old,0,3,en,thepost15,"Clarksburg, WV",Married to @hcomptonnn. Yankees Fan. Just a simple man trying to make my way in the universe. Most things I worry about never happen anyway. Tweets are mine.,417,84,1
1246556431794475008,paulapoundstone Warren was my choice too With her organization skills this thing wouldve already been over W,0,3,en,ChadMoseley3,"Canton, IL","I'm a gay, addiction recovering, right brained, left leaning, houseflipping, playwrighting, Star Wars loving, preacher's kid who's fed up with all the lies.",383,1002,0
1248523264097304576,The new coronavirus CANNOT be transmitted through mosquito bites,0,1,en,RoySparringa,Jakarta,#PublicHealth Analyst | #FoodSafety specialist | Pensiunan Perekayasa Ahli Utama BPPT | Pernah bekerja di Ristek & BPOM (Indonesia FDA) | Anggota Komnas #Codex,5456,1132,0
1234763642509369344,BeritaCOVID19 digitiz1ng Di Web WHO dijelaskan lho Silakan bacabaca di sana ya Bantu jawab pertanyaan di atas,0,0,in,ganiajip,,Kembali fitrah.,686,665,0
1237664804573253632,Q How should I greet another person to avoid catching the new coronavirus,550,907,en,WHO,"Geneva, Switzerland","We are the #UnitedNations’ health agency - #HealthForAll.
▶️ Always check our latest tweets on #COVID19 for updated advice/information.",11131418,1752,0
616765822095261700,A crow tries to fight an eagle gets a free ride instead,151,206,en,NatGeo,Global,Taking our understanding and awareness of the world further for more than 130 years,27484961,186,0
534461459938304001,17yr old KylieJenner says she pregnant by 24yr old rapper Tyga Full Video,116,79,en,OfficiaITMZNews,Worldwide,Official TMZ News .Follow us for more content!,1330,42,1
1229947054589272064,FACT Cold weather and snow cannot kill the new coronavirus COVID19 KnowtheFacts,75,132,en,WHOWPRO,"Manila, Philippines","World Health Organization @WHO in the Western #Pacific Region, 🏠 to 1.9B in #Asia & #Oceania. See new tweets for updated #COVID19 advice. ➡️ RD @takeshi_kasai",237292,1246,0
1250564106257666053,What is covid 19,1,0,en,Chantblanq,VICTORIA ISLAND,"music artist 
activist

beat murtherer 
dance hall champion.",276,442,0
1245472778486153216,What are the symptoms of COVID19 Symptoms can include fever cough and shortness of breath In more severe cas,0,0,en,frankoguaju,"Lagos,Nigeria....",Digital Player||Technical Assistant On New Media||Technology Expert||Crypto Ambassador.,2860,4752,0
1223467972901011458,3 Q What Is A Novel Coronavirus A A novel coronavirus 2019nCoV is a new strain of coronavirus that has not,0,0,en,sdpixxelss,india,,68,271,0
1238374410408599552,FactFriday COVID19 virus can be transmitted in areas with hot and humid climates Inf rmate bien El virus COVI,7,6,es,pbcgov,"West Palm Beach, FL","The official Twitter of Palm Beach County, Florida. 🏖🌊🌴☀️ Social Policy: https://t.co/CKdFShGzPJ…",63752,722,0
1235152066957455360,Can eating garlic help prevent infection with the new coronavirus Covid19 virus COVID19italia covid19UK,0,2,en,ClubFemina,United States,#socialmedia #business #online,5893,19,0
1235243232935792642,Is there anything I should not do The following measures ARE NOT effective against COVID2019 and can be harmful,0,0,en,Agali_GCFR,Africa ,"Electrical Engr.
Biker 🏍 (Yamaha MT-09),  
GCFR - Good Citizen of the Federal Republic ( 🇳🇬 )
If you don't like me, it's because I don't want you to.",3006,2101,0
547807913671405568,Pope Francis is the real MVP,113,198,en,SouthernHomo,United States,"Patron Saint of Gay Twitter™. I tweet about The Gays, popular culture, politics, and medicine.",115610,253,1
1270419141355159553,What is herd immunity and could it work with COVID19,6,28,en,TOIIndiaNews,"New Delhi, India",Latest news from all over the country brought to by India’s No.1 digital news destination https://t.co/VSKi1mkZBr,1870054,22,0
614620298877513729,White House lit in rainbow colors following US Supreme Court ruling that samesex couples have right to marry,823,1143,en,ABC,New York City / Worldwide,"All the news and information you need to see, curated by the @ABC News team. Watch full ABC News broadcasts on @Hulu: https://t.co/w3wQ1O1Szs",17449444,488,0
529857740059860992,Dear President Obamait looks like Stayathome Moms vote too,165,256,en,NotKennyRogers,"Los Angeles, CA",Christian fella. Once saw Larry Bird at a Pizza Hut.,63036,33,1
660466342038867969,Calling Anonymous Collective to fire at all KKK affiliated sources on NOV 16 OpKKK HoodsOff Retweetshare,140,79,en,JoshuaClark69,Australia,"Australian {} 18 {}  Studying 3D Animation and VFX for film {} Goals ~ Move to America, find my soulmate and make my mark on the world!",4314,605,1
532259028152246272,ChickfilA manager reportedly bans list of unprofessional words Internet erupts,92,86,en,FOX13News,"Tampa, FL","Bringing you the important stuff, like breaking news & weather alerts. But also plenty of fun stories, like sports updates and all those #WeLiveHere tales.",348506,4690,1
